step,source_elapsed_s,target_center_x,target_center_y,target_center_z,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,noise_0,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13
132,6.634901316,0.400000000,0.000000000,0.200000000,0.087808531,0.222708631,-0.155652381,-0.518927138,-0.703713181,0.046224308,-0.654203103,-0.272276343,0.320833531,0.392340045,0.249785734,-0.341810530,0.521958877,-0.494759943,0.104991932,0.243251552,-0.173924319,-0.519211858,-0.704718044,0.050967424,-0.636507475,-0.259040230,0.342155468,0.381591133,0.251659335,-0.338071884,0.527799127,-0.515993230
133,6.684902712,0.400000000,0.000000000,0.200000000,-0.346988937,-0.178693703,0.207967628,-0.761713103,0.409148113,-0.079688997,-0.125009196,-0.167626580,0.398115611,-0.330041106,-0.706758703,0.152289682,0.238623740,0.063824118,-0.329941671,-0.158214875,0.189882914,-0.761998918,0.408349184,-0.074962809,-0.107529806,-0.154569860,0.419371395,-0.340707713,-0.704925022,0.155913323,0.244427990,0.042829440
134,6.734915874,0.400000000,0.000000000,0.200000000,-0.711323066,0.192689057,-0.204968965,-0.565463109,0.343258065,0.291475904,-0.440521409,-0.037971908,-0.344998434,0.032258072,-0.075282701,0.330751787,-0.218922185,-0.394377287,-0.694413923,0.213106088,-0.222878365,-0.565755593,0.342649051,0.296182110,-0.423252420,-0.025088102,-0.323803026,0.021678575,-0.073488031,0.334269497,-0.213154322,-0.415135564
135,6.785323788,0.400000000,0.000000000,0.200000000,0.090593985,0.086915034,0.515883519,-0.610640945,0.005616645,0.381902096,-0.102209235,0.186095184,0.110100064,0.227538785,-0.313362952,-0.609566402,-0.617792678,-0.209949921,0.107377725,0.107284713,0.498086200,-0.610938517,0.005141473,0.386598960,-0.085114820,0.198833139,0.131261315,0.217045132,-0.311606295,-0.606126312,-0.612045736,-0.230501062
136,6.834929902,0.400000000,0.000000000,0.200000000,0.110047764,0.539955691,-0.247396402,0.109279466,0.437687293,-0.385049918,-0.128324218,0.272299940,0.119834416,0.019380364,0.107964572,-0.063446834,0.503476562,0.139797869,0.126724507,0.560259758,-0.264983844,0.108995059,0.437406134,-0.380368902,-0.111425683,0.284870208,0.140917499,0.008950987,0.109694496,-0.060109292,0.509189992,0.119472385
137,6.884962020,0.400000000,0.000000000,0.200000000,-0.074042820,0.493388595,0.516951143,0.175471483,0.321534631,-0.086849091,-0.172158444,0.134109762,0.311169139,-0.474611096,0.080984604,-0.249862531,-0.308717134,-0.296681160,-0.057505774,0.513630191,0.499529849,0.175183604,0.321418264,-0.082190694,-0.155457636,0.146524792,0.332190546,-0.484943037,0.082679243,-0.246614500,-0.303049091,-0.316776447
138,6.934984022,0.400000000,0.000000000,0.200000000,-0.360945155,-0.522399937,0.069933959,0.171924760,0.417856333,-0.147486616,-0.449903702,-0.078450974,1.000000000,-0.155231252,-0.486868248,-0.811381791,0.058787706,0.372417160,-0.344540530,-0.502220125,0.052687776,0.171637209,0.417901614,-0.142849609,-0.433402782,-0.066202365,1.020957386,-0.165480396,-0.485203754,-0.808221258,0.064415264,0.352556166
139,6.984997263,0.400000000,0.000000000,0.200000000,-0.122123872,0.698659323,-0.263715280,-0.481478604,-0.193290296,0.263166881,-0.171233309,-0.141103807,-0.044167967,0.498060441,0.185342513,0.152476997,-0.756029421,-0.060273208,-0.105851415,0.718772910,-0.280792318,-0.481760754,-0.193093589,0.267782386,-0.154929084,-0.129013335,-0.023270193,0.487905716,0.186972928,0.155556543,-0.750443123,-0.079898102
140,7.034934207,0.400000000,0.000000000,0.200000000,0.078942690,0.312642855,0.339511296,-0.664768525,0.638802475,-0.184531705,0.497161070,-0.499155353,0.235102575,0.063721721,0.969604080,-0.023143780,-0.939382329,0.175321910,0.095084974,0.332691993,0.322603196,-0.665044655,0.639144349,-0.179934677,0.513271481,-0.487224330,0.255938574,0.053657124,0.971202159,-0.020141839,-0.933838603,0.155934270
141,7.085015837,0.400000000,0.000000000,0.200000000,-0.128818336,-0.342532210,0.617122615,0.422316877,0.163580392,0.033647018,0.183405898,0.459758771,0.933897534,-0.101898038,-0.460156110,-0.893465909,-0.429065555,0.072763196,-0.112806157,-0.322548062,0.600379708,0.422046924,0.164058805,0.038223349,0.199325833,0.471534746,0.954674219,-0.111869073,-0.458586313,-0.890537028,-0.423561047,0.053611995
142,7.134931766,0.400000000,0.000000000,0.200000000,-0.324935242,-0.058305941,-0.078144162,1.000000000,0.012212318,0.120718342,0.373171787,-0.479153486,0.352226119,0.103118244,0.281722309,-0.118441120,0.546996693,-0.033726315,-0.309050725,-0.038386512,-0.094723047,0.999737721,0.012821653,0.125273394,0.388904528,-0.467530726,0.372940726,0.093241070,0.283263034,-0.115580962,0.552461133,-0.052641404
143,7.184968720,0.400000000,0.000000000,0.200000000,0.081714758,0.800260125,0.628862059,-0.599207194,-0.306051351,-0.000281934,-0.109346990,0.003964732,0.328476161,0.299265869,0.289992883,0.536822831,-0.468355424,-0.104369949,0.097470210,0.820117487,0.612443200,-0.599465427,-0.305318426,0.004250573,-0.093798926,0.015436736,0.349130813,0.289483271,0.291505534,0.539618318,-0.462932080,-0.123050508
144,7.234890665,0.400000000,0.000000000,0.200000000,0.343014079,-0.462588272,-0.503583338,-0.217010528,-0.640184288,-0.092674379,0.449057447,0.018262238,-0.006270433,-0.363943738,-0.577498606,0.639653300,-0.824952225,-0.279528246,0.358642896,-0.442796332,-0.519843317,-0.217257951,-0.639334151,-0.088162957,0.464423098,0.029586038,0.014325686,-0.373632005,-0.576014461,0.642387023,-0.819570350,-0.297975252
145,7.285001691,0.400000000,0.000000000,0.200000000,0.439525662,-0.026084909,-0.482930829,0.656130330,-0.202062839,0.012058573,0.412190546,-0.142790672,-0.708914182,0.033462913,0.635098996,0.224434522,0.187395148,-0.203233386,0.455028884,-0.006358076,-0.499034613,0.655893167,-0.201102359,0.016548792,0.427376902,-0.131611983,-0.688378376,0.023870182,0.636556349,0.227110712,0.192735092,-0.221447697
146,7.335038779,0.400000000,0.000000000,0.200000000,0.070517861,0.786831365,0.566563322,-0.044857031,0.666511850,-0.055219321,0.566823557,-0.321861217,0.041744929,-0.858307101,-0.126661099,1.000000000,-0.086043911,0.445769213,0.085896733,0.806493017,0.550614315,-0.045086431,0.667577756,-0.050753570,0.581833063,-0.310826016,0.062222082,-0.867804898,-0.125226455,1.002621235,-0.080742783,0.427786166
147,7.384915077,0.400000000,0.000000000,0.200000000,0.142750131,0.727293392,-0.177126850,-0.225708818,-0.034947040,0.021395499,0.009713162,0.118513009,-0.304329888,0.260107521,0.581034618,-0.440151751,-0.418435484,0.249354353,0.158007043,0.746892349,-0.192927598,-0.225926595,-0.033783815,0.025839801,0.024551179,0.129408216,-0.283910691,0.250704242,0.582443080,-0.437581657,-0.413175557,0.231599370
148,7.434962634,0.400000000,0.000000000,0.200000000,0.040178933,0.411374585,-0.407974299,-0.188692511,0.271333999,-0.142824083,0.105063622,0.012784926,-0.299731083,-0.102992518,-0.399672572,-0.646635055,-0.284605963,0.443859750,0.055315874,0.430909640,-0.423626326,-0.188900781,0.272590744,-0.138402826,0.119732570,0.023543223,-0.279368926,-0.112302040,-0.398286789,-0.644113419,-0.279386178,0.426329793
149,7.484860977,0.400000000,0.000000000,0.200000000,-0.029419163,0.146976275,-0.214708309,-0.208574082,0.014843840,-0.422236330,-0.587742280,-0.273142210,0.439050046,0.265426358,-0.558574192,-0.379271990,0.260800978,-0.072092196,-0.014402082,0.166449677,-0.230215472,-0.208773299,0.016188889,-0.417839331,-0.573239863,-0.262518225,0.459353890,0.256210675,-0.557210537,-0.376795966,0.265981410,-0.089399507
150,7.534889256,0.400000000,0.000000000,0.200000000,0.472568209,0.189584143,-0.102629369,0.173479553,0.538163053,0.081003320,-0.175132450,0.249370882,0.372975527,0.110913723,0.468229381,0.580048399,0.324615792,-0.331513182,0.487467753,0.208991587,-0.117993291,0.173296220,0.539590714,0.085378072,-0.160793918,0.259863199,0.393222567,0.101791552,0.469569000,0.582481120,0.329754174,-0.348598948
151,7.584909404,0.400000000,0.000000000,0.200000000,-0.464587777,0.072485697,0.332867529,-0.004028503,-0.494472128,0.082974348,-0.374829097,-0.188162627,-0.011008985,0.280624597,0.307389863,-0.134151316,-0.006474734,0.432519295,-0.449794596,0.091845252,0.317598728,-0.004208699,-0.492992313,0.087333543,-0.360626809,-0.177785199,0.009206776,0.271587579,0.308708174,-0.131748084,-0.001363666,0.415629257
152,7.634942066,0.400000000,0.000000000,0.200000000,-0.506388107,0.113901083,0.285679757,0.509549253,0.070098946,-0.084474883,0.553307765,-0.066207573,0.007083923,0.714116694,0.170429951,-0.104950474,-0.206816830,0.252634605,-0.491693111,0.133194203,0.270574757,0.509390619,0.071669717,-0.080140304,0.567356288,-0.055954945,0.027227886,0.705160032,0.171733480,-0.102592571,-0.201742641,0.235951628
153,7.684956025,0.400000000,0.000000000,0.200000000,-0.576593012,-0.253543007,0.030388440,0.120355060,-1.000000000,-0.101321617,0.152674468,-0.257158359,-0.319212638,-0.607249769,0.539660881,0.718705619,0.565137622,-0.170074566,-0.562019188,-0.234311285,0.015418518,0.120203355,-0.998359387,-0.097015975,0.166565518,-0.247025635,-0.299127834,-0.616107063,0.540947542,0.721026805,0.570168480,-0.186546488
154,7.734996591,0.400000000,0.000000000,0.200000000,0.008873730,0.250147471,0.588692307,-0.423813081,0.547830642,0.099863565,0.360411581,0.204925945,-0.177970594,0.171668605,-0.188167628,-0.725926388,0.102767245,-0.435133492,0.023333748,0.269314365,0.573864041,-0.423950086,0.549540113,0.104142720,0.374144112,0.214931470,-0.157946183,0.162900621,-0.186898447,-0.723641441,0.107755233,-0.451390463
155,7.784893794,0.400000000,0.000000000,0.200000000,0.399238342,0.343072255,-0.133427909,0.317524166,-0.168592168,0.046995129,-0.385125830,0.242909202,-0.427192260,-0.291734295,1.000000000,0.409476308,-0.316778841,0.240873874,0.413583361,0.362173132,-0.148119158,0.317401220,-0.166819755,0.051247738,-0.371549628,0.252792141,-0.407224771,-0.300407223,1.001248171,0.411727474,-0.311836613,0.224832452
156,7.835236633,0.400000000,0.000000000,0.200000000,-0.355079198,-0.056208580,-0.335856467,-0.316641875,0.014702889,0.134316235,0.391986575,-0.050313249,-0.621720097,0.130302216,0.074033382,0.716975082,0.165828748,0.558640167,-0.340848395,-0.037171486,-0.350410960,-0.316755277,0.016536307,0.138539445,0.405407774,-0.040553822,-0.601811650,0.121721079,0.075267590,0.719193287,0.170730580,0.542813260
157,7.884963685,0.400000000,0.000000000,0.200000000,0.297998712,-0.087804771,0.241492364,0.038501524,1.000000000,-0.218453880,-0.060014560,0.161502553,-0.387128466,0.393949203,-0.671360399,0.648947841,0.174197217,-0.018559204,0.312116735,-0.068833784,0.227071513,0.038405058,1.001889968,-0.214257626,-0.046745900,0.171141389,-0.367277171,0.385462369,-0.670143982,0.651134799,0.179058102,-0.034172557
158,7.934955359,0.400000000,0.000000000,0.200000000,-0.005508701,-0.556462291,0.409096842,0.424096992,-0.614362910,0.092977007,-0.026498044,0.000495423,-0.449900798,0.709999693,0.483375426,-0.253333225,0.047995798,0.551859509,0.008496961,-0.537554612,0.394808905,0.424014101,-0.612419775,0.097145858,-0.013380574,0.010014226,-0.430110281,0.701605388,0.484581144,-0.251176099,0.052819967,0.536458038
159,7.985015809,0.400000000,0.000000000,0.200000000,0.008486957,-0.039176569,0.244387891,0.393984662,-0.011967937,0.031181101,0.401926945,-0.111235604,-0.222413063,0.029919772,-0.858102511,-0.569118668,0.154136570,-0.218342759,0.022382171,-0.020334000,0.230230722,0.393914966,-0.009974660,0.035320583,0.414895630,-0.101835172,-0.202680100,0.021617684,-0.856916225,-0.566989974,0.158917631,-0.233534136
160,8.035527921,0.400000000,0.000000000,0.200000000,0.177827178,-0.613535824,-0.531326135,0.201690633,-1.000000000,0.611022056,1.000000000,-0.490101044,-0.477005528,0.438834737,1.000000000,-0.695267318,0.289067721,0.649172136,0.071833549,-0.159421596,-0.025485953,-0.798267286,-0.335726321,-0.387836098,0.214147806,-0.103359108,0.049284829,0.270091738,0.000101388,-0.349541603,-0.710737133,-0.214008382
161,8.084859430,0.600000000,0.000000000,0.300000000,-0.025944109,-0.616247988,-0.175562433,-0.020203786,-0.435057876,0.693905072,1.000000000,-0.590437633,-1.000000000,0.424202593,1.000000000,0.064592070,1.000000000,1.000000000,-0.079930971,-0.240419394,-0.089314534,-1.019904869,-0.429929809,-0.293251677,0.211609006,-0.263000918,-0.642648667,0.103887292,0.000909626,0.424346930,0.001543283,0.121325254
162,8.135009284,0.600000000,0.000000000,0.300000000,0.076776114,-0.491615941,-0.428362191,1.000000000,0.573784533,1.000000000,0.152677577,0.021225107,0.004244848,0.411711239,1.000000000,-0.731961609,0.874917993,1.000000000,-0.003294247,-0.091985961,-0.469929684,0.001248300,0.595658076,0.067732811,-0.492374618,0.253735987,-0.089674452,0.152752303,0.004136384,-0.514293925,-0.117276481,0.136998236
163,8.184968580,0.600000000,0.000000000,0.300000000,-0.370321955,-0.397145249,0.257094283,-0.015155696,-0.880961921,0.618169595,-0.075399253,-0.380927083,0.720315228,0.268152049,1.000000000,-0.786396359,1.000000000,0.767984615,-0.293156977,-0.281929217,0.101729337,-1.008209192,-0.943733569,-0.146563541,-0.570847365,-0.198073891,0.420581977,0.111264190,0.023774981,-0.601949190,0.044492006,-0.059979810
164,8.234959152,0.600000000,0.000000000,0.300000000,0.036798043,-0.094093414,0.284581471,1.000000000,1.000000000,0.581846722,-0.093347758,-0.086941157,1.000000000,-0.196726974,0.202811119,-0.470673401,1.000000000,0.289944488,0.314398957,-0.292780371,0.101699341,0.041467369,0.890917249,0.103473075,-0.344487727,0.044835832,0.588072658,-0.290278438,-0.674874845,-0.348005626,0.219910681,-0.471329492
165,8.284912951,0.600000000,0.000000000,0.300000000,-0.722796644,1.000000000,0.005176286,0.609643550,0.261197117,0.217916766,-0.347820323,-0.185600420,-0.133812514,0.147802403,0.560456197,1.000000000,-0.029792429,0.489450372,-0.304535086,0.592272550,-0.146191900,-0.145356505,0.091395181,0.026873449,-0.277305525,-0.084056077,-0.616327938,0.161255999,0.048085849,1.044832561,-0.323283256,-0.156058454
166,8.335356546,0.600000000,0.000000000,0.300000000,-0.687750173,0.264339482,0.295841277,0.554656539,0.051731710,-0.249897691,-0.583186494,0.153867990,0.090613929,-0.430797168,-0.077215836,0.070622723,-0.688524643,0.272648082,-0.207844150,-0.181298757,0.235014987,0.480583157,-0.258975651,-0.043978425,-0.285237001,0.209501930,-0.402523758,-0.327390552,-0.074617759,0.004182595,-0.583086344,-0.176924958
167,8.384973463,0.600000000,0.000000000,0.300000000,-0.481850249,0.697237992,-0.262987009,-0.677119172,1.000000000,-0.141725679,0.465618101,0.466008487,0.558241968,0.231357017,-0.997825882,-0.469270950,-0.440556007,0.443235697,-0.096720976,0.213221127,-0.326114758,-0.369091159,0.545357406,0.197301845,0.747254071,0.389294158,0.204059158,0.339074114,-0.792887321,-0.692537566,-0.170409846,0.211626263
168,8.435188522,0.600000000,0.000000000,0.300000000,-0.139428885,0.086388882,-0.342808590,0.335898290,-0.258448810,-0.263307439,-0.073033355,0.066139106,0.250358051,0.001534219,0.411767014,-0.279749082,-0.454761301,-0.198696587,0.010351150,-0.333585534,-0.542851970,0.616861502,-0.666871101,0.014169438,-0.008160896,-0.098354023,0.015335238,0.048111933,0.634549596,-0.537362383,-0.163245295,-0.304150190
169,8.484957846,0.600000000,0.000000000,0.300000000,0.326299018,0.662186156,0.311958115,-0.226940242,0.182808353,-0.149390412,0.387299507,0.345278086,0.178090392,0.295445047,-0.234391780,-1.000000000,0.231663516,-0.079776000,0.341647059,0.308051060,0.076319541,0.029853078,-0.155546205,0.075140747,0.312535002,0.163475873,-0.008985417,0.319905713,-0.038640068,-1.235146195,0.455443641,-0.126411807
170,8.535361096,0.600000000,0.000000000,0.300000000,-0.076307271,0.523374235,0.177663112,-0.336631609,0.130507053,0.021918278,0.190440733,0.119063549,-0.279136843,0.355249477,-0.636253223,-0.242877410,0.051527628,-0.127250939,-0.162750583,0.233229076,-0.029072216,-0.183154834,-0.080289691,0.143514257,0.012985680,-0.036655329,-0.414485178,0.362469731,-0.509288609,-0.401842223,0.170231262,-0.117177916
171,8.584934087,0.600000000,0.000000000,0.300000000,0.208901056,-0.334638099,0.039876858,0.254432472,0.760099059,-0.145252253,0.278715509,0.205453632,0.835822483,-0.411776458,0.607307761,-0.401149409,0.050151937,0.239447015,0.094986231,-0.554836775,-0.074564090,0.335175718,0.659631779,-0.076483007,0.073439333,0.096768168,0.747318459,-0.379701880,0.676065586,-0.476329165,0.120645330,0.292405429
172,8.634913692,0.600000000,0.000000000,0.300000000,-0.256153552,0.400356266,-0.637992967,0.254934831,0.183692828,0.340287232,0.282678031,0.200658890,-0.013131483,0.402112620,-0.292465431,-0.445144647,-0.074642067,0.068530784,-0.349157458,0.255040291,-0.679142386,0.308174255,0.085228756,0.414403268,0.118125015,0.125558476,-0.082738137,0.435181180,-0.253738833,-0.505138961,-0.015841448,0.162203149
173,8.685232055,0.600000000,0.000000000,0.300000000,0.258720952,0.061911133,-0.164150556,-0.745356796,-0.725159209,-0.058942341,0.375139815,0.411336465,0.436131691,0.257435863,-0.129311639,-0.632888325,-0.118317307,-0.273611660,0.155433061,-0.034407894,-0.166938362,-0.746489258,-0.787555933,-0.024247498,0.244126079,0.360100417,0.383564228,0.286878408,-0.129428429,-0.680820097,-0.087393775,-0.160057451
174,8.735143525,0.600000000,0.000000000,0.300000000,-0.056955869,0.367671605,-0.228258753,-0.170858090,0.111588685,0.028914848,0.199272812,0.312167294,-0.466983631,0.614281960,-0.135266617,-0.495950529,0.446577484,-0.674901048,-0.137464816,0.311657406,-0.189986368,-0.182001719,0.080739567,0.075214268,0.089650937,0.279904361,-0.502550143,0.647124969,-0.147675930,-0.522095861,0.479152246,-0.564544203
175,8.784893331,0.600000000,0.000000000,0.300000000,0.127031078,-0.957267510,0.393492032,-0.280884670,1.000000000,-0.292808277,0.706427641,-0.023126640,-0.022678984,-0.259023399,-0.260242180,-0.165976362,0.572274512,0.094477130,0.066202392,-0.983935438,0.455664463,-0.315195015,0.969826782,-0.259250750,0.619708650,-0.049251082,-0.042193055,-0.230634318,-0.290144566,-0.196958838,0.599237675,0.201356163
176,8.834922835,0.600000000,0.000000000,0.300000000,0.227929168,-0.478149135,-0.014535843,0.395093704,-0.616300237,0.142251834,0.556540539,0.090840864,0.046437979,0.173586152,-0.289429812,0.587837675,0.769887592,-0.126473633,0.180054047,-0.487827343,0.051923448,0.356031021,-0.639792024,0.179263137,0.483907742,0.071204753,0.034931864,0.201861986,-0.321877549,0.561884602,0.797559834,-0.030571279
177,8.884909568,0.600000000,0.000000000,0.300000000,0.110267468,-0.187479997,-0.239197673,-0.215444186,-0.434042052,0.204575912,-0.052307146,-0.012938651,0.050607646,-0.401958166,0.467204506,0.486126207,0.550640847,-0.474729574,0.072532304,-0.190511106,-0.173223922,-0.256618676,-0.457688412,0.236829513,-0.112905966,-0.032413237,0.040386813,-0.376836384,0.432634281,0.458444949,0.577784035,-0.388960658
178,8.934938389,0.600000000,0.000000000,0.300000000,0.094422676,0.629541220,-0.751099016,-0.225585382,-0.639830536,-0.015940159,0.190113252,0.064285802,-0.139331953,0.155347191,-0.369568954,0.624401618,-0.045429641,-0.603064415,0.063464547,0.626661521,-0.691253174,-0.263990800,-0.662582892,0.015818291,0.137339538,0.047171245,-0.150301678,0.180871165,-0.402134108,0.598568822,-0.018405322,-0.527817336
179,8.985027132,0.600000000,0.000000000,0.300000000,-0.016987497,0.199359935,-1.000000000,1.000000000,-0.332175247,-0.458979397,0.468364441,0.401357736,0.399282739,0.085663295,-0.041653633,1.000000000,0.296824927,-0.545838452,-0.043362781,0.193437316,-0.946674466,0.964195941,-0.355375012,-0.429895996,0.421693077,0.384474467,0.384719190,0.110541385,-0.072044127,0.974246260,0.323876570,-0.479488171
180,9.035087570,0.600000000,0.000000000,0.300000000,0.329238035,0.585416946,-0.782249128,-0.784858002,0.747884364,-0.043179895,-0.184442953,-0.104622846,0.413004069,-0.139697645,-0.459505914,0.329189490,-0.097874485,-0.031369183,0.305032326,0.575364665,-0.736314287,-0.817307285,0.723066329,-0.015097705,-0.226977777,-0.121417477,0.395296332,-0.114530474,-0.487902776,0.304336141,-0.071470074,0.027341891
181,9.084919506,0.600000000,0.000000000,0.300000000,0.054602468,-0.945042815,-0.039693060,-0.015439837,0.191011457,0.039488120,0.134156713,0.029802319,0.296506043,0.013855704,0.701865692,-0.222669706,-0.238114779,0.411101861,0.031166071,-0.958855878,0.000074366,-0.045551323,0.164151227,0.066333836,0.094549147,0.012479207,0.276165867,0.038777935,0.675401574,-0.246551004,-0.211681211,0.463880802
182,9.134883001,0.600000000,0.000000000,0.300000000,0.108458220,-0.046781469,-0.620880133,0.221769588,-0.805370034,-0.186600821,-0.064293610,0.314496660,0.351177093,0.082524338,0.276057221,-0.067462656,0.277201815,-0.059157375,0.084790119,-0.064077725,-0.586474183,0.193733724,-0.833292947,-0.160544731,-0.101820437,0.296902878,0.328748953,0.107669826,0.250904307,-0.090131195,0.303429695,-0.011329099
183,9.185252876,0.600000000,0.000000000,0.300000000,0.173739194,0.275107087,-0.935476878,-0.831314943,-1.000000000,-0.584682991,-0.156152778,-0.035110284,0.405560451,0.803035264,-0.185060738,0.693862533,0.560677132,0.127549150,0.149510001,0.254792047,-0.905152585,-0.857270821,-1.027636750,-0.558904889,-0.192071334,-0.053107432,0.382176353,0.828171431,-0.209516291,0.672400787,0.586716298,0.171176423
184,9.234868667,0.600000000,0.000000000,0.300000000,-0.490283087,-0.534877933,-0.467425856,0.212242895,0.804325835,-0.301243632,-0.214956758,-0.006883565,0.164692849,-0.334286650,0.532516054,0.256640797,0.493744477,-0.307124520,-0.515090322,-0.557421803,-0.439886586,0.188042016,0.776873675,-0.275477636,-0.249487424,-0.025183882,0.141003849,-0.309297645,0.508327699,0.236174818,0.519341492,-0.266750520
185,9.284886713,0.600000000,0.000000000,0.300000000,0.260980869,-0.510073553,0.290358429,0.287595104,0.470402634,0.164486480,0.293995156,-0.071524377,0.695363648,-0.656510517,0.600440008,0.118686454,-0.164191607,-0.336893065,0.235563385,-0.532995016,0.316257970,0.263960739,0.443286410,0.190373066,0.260804976,-0.089916871,0.671454368,-0.631833050,0.576670166,0.099007399,-0.138720261,-0.299054815
186,9.335394407,0.600000000,0.000000000,0.300000000,-0.119812118,-0.232023008,-1.000000000,0.201171701,-0.904311761,-0.228098169,-0.590856532,0.510315004,0.026914351,0.167980031,0.081546982,0.099282116,-0.063434322,-0.284334218,-0.145510098,-0.254827216,-0.974571951,0.177690578,-0.931025618,-0.202201935,-0.623188226,0.492063307,0.003102321,0.192400637,0.057918950,0.080142146,-0.038138398,-0.248086089
187,9.384941599,0.600000000,0.000000000,0.300000000,0.492452060,0.334252613,-0.518136576,0.213111888,-0.369847503,-0.326883358,-0.571879104,-0.091066155,-0.534106839,-0.369464635,-0.054275644,-0.733127781,-0.209813997,-0.292443667,0.466830011,0.311373104,-0.493170921,0.189930301,-0.396046693,-0.301127785,-0.603118835,-0.109114160,-0.557645913,-0.345418469,-0.077765650,-0.751691161,-0.184618920,-0.257896636
188,9.435001941,0.600000000,0.000000000,0.300000000,0.464722760,-0.055097296,0.552327749,0.563274984,0.534973187,-0.168042428,-0.072902509,0.305743857,0.366908187,-0.388106421,-1.000000000,0.050797869,-0.324239629,0.047387827,0.439518135,-0.077993515,0.577294134,0.540454731,0.509240761,-0.142263671,-0.103106656,0.287975338,0.343662668,-0.364477981,-1.023318706,0.032708811,-0.299142896,0.080430526
189,9.485045223,0.600000000,0.000000000,0.300000000,0.289864130,0.354430859,-0.197936530,-1.000000000,0.656700288,0.104218511,-0.149974102,0.043661826,0.036871094,-0.075885642,-0.043682124,0.153295301,-0.238847713,-0.065951057,0.265169009,0.331520402,-0.172834352,-1.022562187,0.631077237,0.129954470,-0.179289363,0.026187365,0.013952244,-0.052683022,-0.066876890,0.135583019,-0.213908565,-0.033971630
190,9.535051372,0.600000000,0.000000000,0.300000000,0.068752747,-0.416780970,-0.298667726,-0.702785859,0.828776056,-0.125372697,0.673075912,-0.353018229,0.361559003,0.429335460,0.307757565,0.406877301,0.692394126,0.478697973,0.044493753,-0.439747383,-0.273481962,-0.725062229,0.803480158,-0.099710062,0.644521445,-0.370240520,0.338887682,0.452055896,0.284757334,0.389460448,0.717194928,0.509652336
191,9.585022353,0.600000000,0.000000000,0.300000000,-0.275308842,-0.857764621,-0.820068243,-0.224373869,-0.341216913,-0.141192829,-0.181942334,0.023888616,-0.001566172,0.152262654,-0.525658539,-0.083041892,0.158845112,0.459926073,-0.299111946,-0.880874143,-0.794753912,-0.246335323,-0.366019862,-0.115616087,-0.209872927,0.006876728,-0.024028968,0.174529817,-0.548466914,-0.100221828,0.183506495,0.489937712
192,9.634932122,0.600000000,0.000000000,0.300000000,0.173172320,-0.126802228,0.177105813,0.464390585,0.124216199,-0.062704875,-0.170611478,-0.297257508,0.162765296,-0.511461028,0.100387355,-0.481642970,-0.322905735,0.048176705,0.149776225,-0.150085434,0.202476338,0.442710159,0.099930514,-0.037277226,-0.198009718,-0.314130527,0.140488075,-0.489640222,0.077779775,-0.498637607,-0.298386871,0.077341150
193,9.684900312,0.600000000,0.000000000,0.300000000,0.207163681,0.095016895,-0.107686854,0.085807405,0.760869980,-0.286714857,0.749802119,0.295730023,-0.009092065,0.446107148,0.085346866,0.074351416,0.550218438,0.213173441,0.184094459,0.071541108,-0.082418985,0.064413270,0.737021644,-0.261454815,0.722861663,0.278935928,-0.031188148,0.467510157,0.062948720,0.057533189,0.574609318,0.241597304
194,9.734908048,0.600000000,0.000000000,0.300000000,-0.365564196,-0.035076860,0.334964400,-0.899555888,-0.120644809,-0.611781742,0.557154622,0.048374399,0.196547518,0.189626913,0.332906555,-0.645238232,0.392067418,-0.244595589,-0.388299255,-0.058726372,0.360131586,-0.920666203,-0.144079690,-0.586683750,0.530617900,0.031627260,0.174632337,0.210639063,0.310710754,-0.661889507,0.416339383,-0.216782475
195,9.784913548,0.600000000,0.000000000,0.300000000,-0.054831813,0.965519252,-0.383740112,0.278344057,0.601094849,-0.228147172,0.065505589,0.010380493,0.160352233,0.407489010,0.302873642,0.320984129,-0.810733322,-0.053111209,-0.077246400,0.941702704,-0.358707383,0.257505204,0.578042632,-0.203220480,0.039329503,-0.006334261,0.138611850,0.428131324,0.280888055,0.304494010,-0.786573438,-0.025804261
196,9.834873708,0.600000000,0.000000000,0.300000000,0.352308461,-0.081364968,-0.090844150,0.348522114,-0.060798079,-0.051182445,0.109369132,-0.292812554,0.098354790,-0.661726143,-0.223220193,-0.907264579,-0.464098137,-0.270786173,0.330216949,-0.105340169,-0.065951218,0.327948120,-0.083484799,-0.026429737,0.083506153,-0.309503503,0.076792584,-0.641431240,-0.245002925,-0.923594406,-0.440046223,-0.243894923
197,9.884860277,0.600000000,0.000000000,0.300000000,0.302858629,0.458324760,-0.128741741,-0.179217954,0.396724885,-0.376586914,0.204027754,-0.131935626,0.371077837,0.250315201,-0.139881347,0.126336258,-0.266337778,-0.530259672,0.281048056,0.434222301,-0.104005184,-0.199536397,0.374373898,-0.352016695,0.178480590,-0.148621183,0.349691698,0.270264538,-0.161455412,0.110137453,-0.242413522,-0.503739798
