step,source_elapsed_s,target_center_x,target_center_y,target_center_z,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,noise_0,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13
131,6.584934986,0.400000000,0.000000000,0.200000000,-0.017321620,-0.020604335,0.018454691,0.000279274,0.001215640,-0.004760133,-0.017913027,-0.013416161,-0.021386527,0.010831029,-0.001911897,-0.003858271,-0.005871422,0.021469222,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
132,6.634901316,0.400000000,0.000000000,0.200000000,-0.017183401,-0.020542921,0.018271938,0.000284720,0.001004863,-0.004743116,-0.017695628,-0.013236113,-0.021321937,0.010748912,-0.001873601,-0.003738646,-0.005840250,0.021233287,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
133,6.684902712,0.400000000,0.000000000,0.200000000,-0.017047266,-0.020478828,0.018084714,0.000285815,0.000798929,-0.004726188,-0.017479390,-0.013056720,-0.021255784,0.010666607,-0.001833681,-0.003623641,-0.005804250,0.020994678,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
134,6.734915874,0.400000000,0.000000000,0.200000000,-0.016909143,-0.020417031,0.017909400,0.000292484,0.000609014,-0.004706206,-0.017268989,-0.012883806,-0.021195408,0.010579497,-0.001794670,-0.003517710,-0.005767863,0.020758277,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
135,6.785323788,0.400000000,0.000000000,0.200000000,-0.016783740,-0.020369679,0.017797319,0.000297572,0.000475172,-0.004696864,-0.017094415,-0.012737955,-0.021161251,0.010493653,-0.001756657,-0.003440090,-0.005746942,0.020551141,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
136,6.834929902,0.400000000,0.000000000,0.200000000,-0.016676743,-0.020304067,0.017587442,0.000284407,0.000281159,-0.004681016,-0.016898535,-0.012570268,-0.021083083,0.010429377,-0.001729924,-0.003337542,-0.005713430,0.020325484,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
137,6.884962020,0.400000000,0.000000000,0.200000000,-0.016537046,-0.020241596,0.017421294,0.000287879,0.000116367,-0.004658397,-0.016700808,-0.012415030,-0.021021407,0.010331941,-0.001694639,-0.003248031,-0.005668043,0.020095287,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
138,6.934984022,0.400000000,0.000000000,0.200000000,-0.016404625,-0.020179812,0.017246183,0.000287551,-0.000045281,-0.004637007,-0.016500920,-0.012248609,-0.020957386,0.010249144,-0.001664494,-0.003160533,-0.005627558,0.019860994,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
139,6.984997263,0.400000000,0.000000000,0.200000000,-0.016272457,-0.020113587,0.017077038,0.000282150,-0.000196707,-0.004615505,-0.016304225,-0.012090472,-0.020897774,0.010154725,-0.001630415,-0.003079546,-0.005586298,0.019624894,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
140,7.034934207,0.400000000,0.000000000,0.200000000,-0.016142284,-0.020049138,0.016908100,0.000276130,-0.000341874,-0.004597028,-0.016110411,-0.011931023,-0.020835999,0.010064597,-0.001598079,-0.003001941,-0.005543726,0.019387640,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
141,7.085015837,0.400000000,0.000000000,0.200000000,-0.016012179,-0.019984148,0.016742907,0.000269953,-0.000478413,-0.004576331,-0.015919935,-0.011775975,-0.020776685,0.009971035,-0.001569797,-0.002928881,-0.005504508,0.019151201,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
142,7.134931766,0.400000000,0.000000000,0.200000000,-0.015884517,-0.019919429,0.016578885,0.000262279,-0.000609335,-0.004555052,-0.015732741,-0.011622760,-0.020714607,0.009877174,-0.001540725,-0.002860158,-0.005464440,0.018915089,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
143,7.184968720,0.400000000,0.000000000,0.200000000,-0.015755452,-0.019857362,0.016418859,0.000258233,-0.000732925,-0.004532507,-0.015548064,-0.011472004,-0.020654652,0.009782598,-0.001512651,-0.002795487,-0.005423344,0.018680559,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
144,7.234890665,0.400000000,0.000000000,0.200000000,-0.015628817,-0.019791940,0.016259979,0.000247423,-0.000850137,-0.004511422,-0.015365651,-0.011323800,-0.020596119,0.009688267,-0.001484145,-0.002733723,-0.005381875,0.018447006,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
145,7.285001691,0.400000000,0.000000000,0.200000000,-0.015503222,-0.019726833,0.016103784,0.000237163,-0.000960480,-0.004490219,-0.015186356,-0.011178689,-0.020535806,0.009592731,-0.001457353,-0.002676190,-0.005339944,0.018214311,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
146,7.335038779,0.400000000,0.000000000,0.200000000,-0.015378872,-0.019661652,0.015949007,0.000229400,-0.001065906,-0.004465751,-0.015009506,-0.011035201,-0.020477153,0.009497797,-0.001434644,-0.002621235,-0.005301128,0.017983047,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
147,7.384915077,0.400000000,0.000000000,0.200000000,-0.015256912,-0.019598957,0.015800748,0.000217777,-0.001163225,-0.004444302,-0.014838017,-0.010895207,-0.020419197,0.009403279,-0.001408462,-0.002570094,-0.005259927,0.017754983,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
148,7.434962634,0.400000000,0.000000000,0.200000000,-0.015136941,-0.019535055,0.015652027,0.000208270,-0.001256745,-0.004421257,-0.014668948,-0.010758297,-0.020362157,0.009309522,-0.001385783,-0.002521636,-0.005219785,0.017529957,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
149,7.484860977,0.400000000,0.000000000,0.200000000,-0.015017081,-0.019473402,0.015507163,0.000199217,-0.001345049,-0.004396999,-0.014502417,-0.010623985,-0.020303844,0.009215683,-0.001363655,-0.002476024,-0.005180432,0.017307311,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
150,7.534889256,0.400000000,0.000000000,0.200000000,-0.014899544,-0.019407444,0.015363922,0.000183333,-0.001427661,-0.004374752,-0.014338532,-0.010492317,-0.020247040,0.009122171,-0.001339619,-0.002432721,-0.005138382,0.017085766,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
151,7.584909404,0.400000000,0.000000000,0.200000000,-0.014793181,-0.019359555,0.015268801,0.000180196,-0.001479815,-0.004359195,-0.014202288,-0.010377428,-0.020215761,0.009037018,-0.001318311,-0.002403232,-0.005111068,0.016890038,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
152,7.634942066,0.400000000,0.000000000,0.200000000,-0.014694996,-0.019293120,0.015105000,0.000158634,-0.001570771,-0.004334579,-0.014048523,-0.010252628,-0.020143963,0.008956662,-0.001303529,-0.002357903,-0.005074189,0.016682977,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
153,7.684956025,0.400000000,0.000000000,0.200000000,-0.014573824,-0.019231722,0.014969922,0.000151705,-0.001640613,-0.004305642,-0.013891050,-0.010132724,-0.020084804,0.008857294,-0.001286661,-0.002321186,-0.005030858,0.016471922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
154,7.734996591,0.400000000,0.000000000,0.200000000,-0.014460018,-0.019166894,0.014828266,0.000137005,-0.001709471,-0.004279155,-0.013732531,-0.010005525,-0.020024411,0.008767984,-0.001269181,-0.002284947,-0.004987988,0.016256971,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
155,7.784893794,0.400000000,0.000000000,0.200000000,-0.014345019,-0.019100877,0.014691249,0.000122946,-0.001772413,-0.004252609,-0.013576202,-0.009882939,-0.019967489,0.008672928,-0.001248171,-0.002251166,-0.004942228,0.016041422,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
156,7.835236633,0.400000000,0.000000000,0.200000000,-0.014230803,-0.019037094,0.014554493,0.000113402,-0.001833418,-0.004223210,-0.013421199,-0.009759427,-0.019908447,0.008581137,-0.001234208,-0.002218205,-0.004901832,0.015826907,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
157,7.884963685,0.400000000,0.000000000,0.200000000,-0.014118023,-0.018970987,0.014420851,0.000096466,-0.001889968,-0.004196254,-0.013268660,-0.009638836,-0.019851295,0.008486834,-0.001216417,-0.002186958,-0.004860885,0.015613353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
158,7.934955359,0.400000000,0.000000000,0.200000000,-0.014005662,-0.018907679,0.014287937,0.000082891,-0.001943135,-0.004168851,-0.013117470,-0.009518803,-0.019790517,0.008394305,-0.001205718,-0.002157126,-0.004824169,0.015401471,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
159,7.985015809,0.400000000,0.000000000,0.200000000,-0.013895214,-0.018842569,0.014157169,0.000069696,-0.001993277,-0.004139482,-0.012968685,-0.009400432,-0.019732963,0.008302088,-0.001186286,-0.002128694,-0.004781061,0.015191377,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
160,8.035527921,0.400000000,0.000000000,0.200000000,0.105993629,-0.454114228,-0.505840182,0.999957919,-0.664273679,0.998858154,0.785852194,-0.386741936,-0.526290357,0.168742999,0.999898612,-0.345725715,0.999804854,0.863180518,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
161,8.084859430,0.600000000,0.000000000,0.300000000,0.053986862,-0.375828594,-0.086247899,0.999701083,-0.005128067,0.987156749,0.788390994,-0.327436715,-0.357351333,0.320315301,0.999090374,-0.359754860,0.998456717,0.878674746,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
162,8.135009284,0.600000000,0.000000000,0.300000000,0.080070361,-0.399629980,0.041567493,0.998751700,-0.021873543,0.932267189,0.645052195,-0.232510880,0.093919300,0.258958936,0.995863616,-0.217667684,0.992194474,0.863001764,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
163,8.184968580,0.600000000,0.000000000,0.300000000,-0.077164978,-0.115216032,0.155364946,0.993053496,0.062771648,0.764733136,0.495448112,-0.182853192,0.299733251,0.156887859,0.976225019,-0.184447169,0.955507994,0.827964425,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
164,8.234959152,0.600000000,0.000000000,0.300000000,-0.277600914,0.198686957,0.182882130,0.958532631,0.109082751,0.478373647,0.251139969,-0.131776989,0.411927342,0.093551464,0.877685964,-0.122667775,0.780089319,0.761273980,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
165,8.284912951,0.600000000,0.000000000,0.300000000,-0.418261558,0.407727450,0.151368186,0.755000055,0.169801936,0.191043317,-0.070514798,-0.101544343,0.482515424,-0.013453596,0.512370348,-0.044832561,0.293490827,0.645508826,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
166,8.335356546,0.600000000,0.000000000,0.300000000,-0.479906023,0.445638239,0.060826290,0.074073382,0.310707361,-0.205919266,-0.297949493,-0.055633940,0.493137687,-0.103406616,-0.002598077,0.066440128,-0.105438299,0.449573040,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
167,8.384973463,0.600000000,0.000000000,0.300000000,-0.385129273,0.484016865,0.063127749,-0.308028013,0.454642594,-0.339027524,-0.281635970,0.076714329,0.354182810,-0.107717097,-0.204938561,0.223266616,-0.270146161,0.231609434,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
168,8.435188522,0.600000000,0.000000000,0.300000000,-0.149780035,0.419974416,0.200043380,-0.280963212,0.408422291,-0.277476877,-0.064872459,0.164493129,0.235022813,-0.046577714,-0.222782582,0.257613301,-0.291516006,0.105453603,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
169,8.484957846,0.600000000,0.000000000,0.300000000,-0.015348041,0.354135096,0.235638574,-0.256793320,0.338354558,-0.224531159,0.074764505,0.181802213,0.187075809,-0.024460666,-0.195751712,0.235146195,-0.223780125,0.046635807,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
170,8.535361096,0.600000000,0.000000000,0.300000000,0.086443312,0.290145159,0.206735328,-0.153476775,0.210796744,-0.121595979,0.177455053,0.155718878,0.135348335,-0.007220254,-0.126964614,0.158964813,-0.118703634,-0.010073023,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
171,8.584934087,0.600000000,0.000000000,0.300000000,0.113914825,0.220198676,0.114440948,-0.080743246,0.100467280,-0.068769246,0.205276176,0.108685464,0.088504024,-0.032074578,-0.068757825,0.075179756,-0.070493393,-0.052958414,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
172,8.634913692,0.600000000,0.000000000,0.300000000,0.093003906,0.145315975,0.041149419,-0.053239424,0.098464072,-0.074116036,0.164553016,0.075100414,0.069606654,-0.033068560,-0.038726598,0.059994314,-0.058800619,-0.093672365,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
173,8.685232055,0.600000000,0.000000000,0.300000000,0.103287891,0.096319027,0.002787806,0.001132462,0.062396724,-0.034694843,0.131013736,0.051236048,0.052567463,-0.029442545,0.000116790,0.047931772,-0.030923532,-0.113554209,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
174,8.735143525,0.600000000,0.000000000,0.300000000,0.080508947,0.056014199,-0.038272385,0.011143629,0.030849118,-0.046299420,0.109621875,0.032262933,0.035566512,-0.032843009,0.012409313,0.026145332,-0.032574762,-0.110356845,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
175,8.784893331,0.600000000,0.000000000,0.300000000,0.060828686,0.026667928,-0.062172431,0.034310345,0.030173218,-0.033557527,0.086718991,0.026124442,0.019514071,-0.028389081,0.029902386,0.030982476,-0.026963163,-0.106879033,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
176,8.834922835,0.600000000,0.000000000,0.300000000,0.047875121,0.009678208,-0.066459291,0.039062683,0.023491787,-0.037011303,0.072632797,0.019636111,0.011506115,-0.028275834,0.032447737,0.025953073,-0.027672242,-0.095902354,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
177,8.884909568,0.600000000,0.000000000,0.300000000,0.037735164,0.003031109,-0.065973751,0.041174490,0.023646360,-0.032253601,0.060598820,0.019474586,0.010220833,-0.025121782,0.034570225,0.027681258,-0.027143188,-0.085768916,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
178,8.934938389,0.600000000,0.000000000,0.300000000,0.030958129,0.002879699,-0.059845842,0.038405418,0.022752356,-0.031758450,0.052773714,0.017114557,0.010969725,-0.025523974,0.032565154,0.025832796,-0.027024319,-0.075247079,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
179,8.985027132,0.600000000,0.000000000,0.300000000,0.026375284,0.005922619,-0.053325534,0.035804059,0.023199765,-0.029083401,0.046671364,0.016883269,0.014563549,-0.024878090,0.030390494,0.025753740,-0.027051643,-0.066350281,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
180,9.035087570,0.600000000,0.000000000,0.300000000,0.024205709,0.010052281,-0.045934841,0.032449283,0.024818035,-0.028082190,0.042534824,0.016794631,0.017707737,-0.025167171,0.028396862,0.024853349,-0.026404411,-0.058711074,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
181,9.084919506,0.600000000,0.000000000,0.300000000,0.023436397,0.013813063,-0.039767426,0.030111486,0.026860230,-0.026845716,0.039607566,0.017323112,0.020340176,-0.024922231,0.026464118,0.023881298,-0.026433568,-0.052778941,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
182,9.134883001,0.600000000,0.000000000,0.300000000,0.023668101,0.017296256,-0.034405950,0.028035864,0.027922913,-0.026056090,0.037526827,0.017593782,0.022428140,-0.025145488,0.025152914,0.022668539,-0.026227880,-0.047828276,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
183,9.185252876,0.600000000,0.000000000,0.300000000,0.024229193,0.020315040,-0.030324293,0.025955878,0.027636750,-0.025778102,0.035918556,0.017997148,0.023384098,-0.025136167,0.024455553,0.021461746,-0.026039166,-0.043627273,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
184,9.234868667,0.600000000,0.000000000,0.300000000,0.024807235,0.022543870,-0.027539270,0.024200879,0.027452160,-0.025765996,0.034530666,0.018300317,0.023689000,-0.024989005,0.024188355,0.020465979,-0.025597015,-0.040374000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
185,9.284886713,0.600000000,0.000000000,0.300000000,0.025417484,0.022921463,-0.025899541,0.023634365,0.027116224,-0.025886586,0.033190180,0.018392494,0.023909280,-0.024677467,0.023769842,0.019679055,-0.025471346,-0.037838250,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
186,9.335394407,0.600000000,0.000000000,0.300000000,0.025697980,0.022804208,-0.025428049,0.023481123,0.026713857,-0.025896234,0.032331694,0.018251697,0.023812030,-0.024420606,0.023628032,0.019139970,-0.025295924,-0.036248129,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
187,9.384941599,0.600000000,0.000000000,0.300000000,0.025622049,0.022879509,-0.024965655,0.023181587,0.026199190,-0.025755573,0.031239731,0.018048005,0.023539074,-0.024046166,0.023490006,0.018563380,-0.025195077,-0.034547031,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
188,9.435001941,0.600000000,0.000000000,0.300000000,0.025204625,0.022896219,-0.024966385,0.022820253,0.025732426,-0.025778757,0.030204147,0.017768519,0.023245519,-0.023628440,0.023318706,0.018089058,-0.025096733,-0.033042699,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
189,9.485045223,0.600000000,0.000000000,0.300000000,0.024695121,0.022910457,-0.025102178,0.022562187,0.025623051,-0.025735959,0.029315261,0.017474461,0.022918850,-0.023202620,0.023194766,0.017712282,-0.024939148,-0.031979427,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
190,9.535051372,0.600000000,0.000000000,0.300000000,0.024258994,0.022966413,-0.025185764,0.022276370,0.025295898,-0.025662635,0.028554467,0.017222291,0.022671321,-0.022720436,0.023000231,0.017416853,-0.024800802,-0.030954363,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
191,9.585022353,0.600000000,0.000000000,0.300000000,0.023803104,0.023109522,-0.025314331,0.021961454,0.024802949,-0.025576742,0.027930593,0.017011888,0.022462796,-0.022267163,0.022808375,0.017179936,-0.024661383,-0.030011639,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
192,9.634932122,0.600000000,0.000000000,0.300000000,0.023396095,0.023283206,-0.025370525,0.021680426,0.024285685,-0.025427649,0.027398240,0.016873019,0.022277221,-0.021820806,0.022607580,0.016994637,-0.024518864,-0.029164445,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
193,9.684900312,0.600000000,0.000000000,0.300000000,0.023069222,0.023475787,-0.025267869,0.021394135,0.023848336,-0.025260042,0.026940456,0.016794095,0.022096083,-0.021403009,0.022398146,0.016818227,-0.024390880,-0.028423863,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
194,9.734908048,0.600000000,0.000000000,0.300000000,0.022735059,0.023649512,-0.025167186,0.021110315,0.023434881,-0.025097992,0.026536722,0.016747139,0.021915181,-0.021012150,0.022195801,0.016651275,-0.024271965,-0.027813114,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
195,9.784913548,0.600000000,0.000000000,0.300000000,0.022414587,0.023816548,-0.025032729,0.020838853,0.023052217,-0.024926692,0.026176086,0.016714754,0.021740383,-0.020642314,0.021985587,0.016490119,-0.024159884,-0.027306948,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
196,9.834873708,0.600000000,0.000000000,0.300000000,0.022091512,0.023975201,-0.024892932,0.020573994,0.022686720,-0.024752708,0.025862979,0.016690949,0.021562206,-0.020294903,0.021782732,0.016329827,-0.024051914,-0.026891250,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
197,9.884860277,0.600000000,0.000000000,0.300000000,0.021810573,0.024102459,-0.024736557,0.020318443,0.022350987,-0.024570219,0.025547164,0.016685557,0.021386139,-0.019949337,0.021574065,0.016198805,-0.023924256,-0.026519874,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
198,9.935353098,0.600000000,0.000000000,0.300000000,0.021606375,0.024178052,-0.024576966,0.020079741,0.022058651,-0.024359047,0.025145033,0.016702062,0.021233009,-0.019604629,0.021344095,0.016126271,-0.023763889,-0.026175784,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
