step,source_elapsed_s,target_center_x,target_center_y,target_center_z,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,noise_0,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13
128,6.434963526,0.400000000,0.000000000,0.200000000,-0.008028507,-0.021557692,0.028103738,-0.004891098,0.010910646,-0.005922142,-0.014382712,0.001498808,-0.020935581,0.011001912,-0.004574575,-0.004206768,-0.003074514,0.031443110,0.009716541,-0.000765342,0.009079932,-0.005144861,0.008991479,-0.001110318,0.004212158,0.015482917,0.000650399,-0.000064237,-0.002534722,0.000059058,0.002890574,0.009261983
129,6.485220131,0.400000000,0.000000000,0.200000000,-0.013629433,-0.021161940,0.019821463,-0.001086836,-0.002736872,0.005302051,-0.019339866,-0.014405314,-0.022068090,0.010368741,-0.010407762,-0.004434019,0.026970318,0.009374851,0.003971953,-0.000432281,0.000993598,-0.001350493,-0.004407399,0.010098072,-0.000978745,-0.000616051,-0.000550800,-0.000621272,-0.008410825,-0.000313864,0.032904487,-0.012567401
130,6.534974640,0.400000000,0.000000000,0.200000000,-0.021550243,-0.019350201,0.010594985,0.005284507,-0.006898251,-0.013403222,-0.022548156,-0.008809757,-0.030641024,0.011355757,-0.008504707,0.005597341,-0.013426293,0.053411523,-0.004091173,0.001317138,-0.008047433,0.005009212,-0.008337184,-0.008627131,-0.004413352,0.004790921,-0.009189387,0.000444882,-0.006551341,0.009582970,-0.007522283,0.031706033
131,6.584934986,0.400000000,0.000000000,0.200000000,-0.013018960,-0.018272147,0.011614228,0.005821889,0.012955779,0.000831915,-0.021490378,-0.024861468,-0.027488132,0.007015960,0.009551091,-0.000198027,-0.030192415,0.027089995,0.004302660,0.002332188,-0.006840463,0.005542615,0.011740139,0.005592048,-0.003577351,-0.011445307,-0.006101605,-0.003815069,0.011462988,0.003660244,-0.024320993,0.005620773
132,6.634901316,0.400000000,0.000000000,0.200000000,-0.015141277,-0.019684140,0.016000332,-0.014089273,-0.011264778,-0.002951520,-0.022186386,-0.021616565,-0.014298789,0.015463349,0.006552309,-0.011908601,0.012416621,-0.012829243,0.002042124,0.000858781,-0.002271606,-0.014373993,-0.012269641,0.001791596,-0.004490758,-0.008380452,0.007023148,0.004714437,0.008425910,-0.008169955,0.018256871,-0.034062530
133,6.684902712,0.400000000,0.000000000,0.200000000,-0.023464728,-0.021037393,0.020564754,-0.020809557,0.007908578,-0.007361264,-0.018238046,-0.018057354,-0.012647687,0.006457271,-0.025435567,0.000144211,0.002650653,0.023822000,-0.006417462,-0.000558565,0.002480040,-0.021095372,0.007109649,-0.002635076,-0.000758656,-0.005000634,0.008608097,-0.004209336,-0.023601886,0.003767852,0.008454903,0.002827322
134,6.734915874,0.400000000,0.000000000,0.200000000,-0.030415697,-0.019664677,0.014998411,-0.015370038,0.006574777,0.005705122,-0.020255166,-0.013695455,-0.027841850,0.010847329,-0.004255153,0.004560355,-0.013140992,-0.006646283,-0.013506554,0.000752354,-0.002910989,-0.015662522,0.005965763,0.010411328,-0.002986177,-0.000811649,-0.006646442,0.000267832,-0.002460483,0.008078065,-0.007373129,-0.027404560
135,6.785323788,0.400000000,0.000000000,0.200000000,-0.014695212,-0.019990919,0.024302767,-0.016615806,0.000564689,0.008892777,-0.017694927,-0.006305318,-0.018466956,0.013175177,-0.012189676,-0.018087935,-0.026917952,0.005334954,0.002088528,0.000378760,0.006505448,-0.016913378,0.000089517,0.013589641,-0.000600512,0.006432637,0.002694295,0.002681524,-0.010433019,-0.014647845,-0.021171010,-0.015216187
136,6.834929902,0.400000000,0.000000000,0.200000000,-0.014211914,-0.018326114,0.014126518,0.003301854,0.007896710,-0.018051660,-0.017684678,-0.003354166,-0.018190584,0.010539964,0.001942803,-0.004790163,0.011899741,0.028212277,0.002464829,0.001977953,-0.003460924,0.003017447,0.007615551,-0.013370644,-0.000786143,0.009216102,0.002892499,0.000110587,0.003672727,-0.001452621,0.017613171,0.007886793
137,6.884962020,0.400000000,0.000000000,0.200000000,-0.017655550,-0.018428265,0.023945598,0.005137707,0.005712487,-0.007547546,-0.017797610,-0.007674670,-0.014202801,0.004340624,0.001073579,-0.009207797,-0.016150683,-0.000816242,-0.001118504,0.001813331,0.006524304,0.004849828,0.005596120,-0.002889149,-0.001096802,0.004740360,0.006818606,-0.005991317,0.002768218,-0.005959766,-0.010482640,-0.020911529
138,6.934984022,0.400000000,0.000000000,0.200000000,-0.023106039,-0.021952861,0.017934332,0.005039199,0.007230683,-0.009658425,-0.019558711,-0.014390384,0.001810756,0.008204686,-0.017909802,-0.022692271,-0.003399397,0.043134468,-0.006701414,-0.001773049,0.000688149,0.004751648,0.007275964,-0.005021418,-0.003057791,-0.002141775,0.022768142,-0.002044458,-0.016245308,-0.019531738,0.002228161,0.023273474
139,6.984997263,0.400000000,0.000000000,0.200000000,-0.018331298,-0.017576015,0.013409641,-0.013055037,-0.003558603,0.004797522,-0.017397298,-0.016264303,-0.021375422,0.016182645,0.004629703,0.000679684,-0.031544552,0.014350539,-0.002058841,0.002537572,-0.003667397,-0.013337187,-0.003361896,0.009413027,-0.001093073,-0.004173831,-0.000477648,0.006027920,0.006260118,0.003759230,-0.025958254,-0.005274355
140,7.034934207,0.400000000,0.000000000,0.200000000,-0.014292853,-0.018874595,0.021121584,-0.018135136,0.010786082,-0.010922052,-0.012489121,-0.027693672,-0.015582555,0.010727514,0.030919142,-0.003488695,-0.037845733,0.029681410,0.001849431,0.001174543,0.004213484,-0.018411266,0.011127956,-0.006325024,0.003621290,-0.015762649,0.005253444,0.000662917,0.032517221,-0.000486754,-0.032302007,0.010293770
141,7.085015837,0.400000000,0.000000000,0.200000000,-0.018206292,-0.021122879,0.024584399,0.011954008,0.002377967,-0.003232712,-0.014513629,0.003479086,-0.001180861,0.008588928,-0.016923915,-0.024449888,-0.020155725,0.022690318,-0.002194113,-0.001138731,0.007841492,0.011684055,0.002856380,0.001343619,0.001406306,0.015255061,0.019595824,-0.001382107,-0.015354118,-0.021521007,-0.014651217,0.003539117
142,7.134931766,0.400000000,0.000000000,0.200000000,-0.021895644,-0.020054950,0.015341718,0.028601121,-0.000386101,-0.000151469,-0.012988899,-0.026748283,-0.013059555,0.011029138,0.007943322,-0.005653325,0.013645504,0.015440045,-0.006011127,-0.000135521,-0.001237167,0.028338842,0.000223234,0.004403583,0.002743842,-0.015125523,0.007655052,0.001151964,0.009484047,-0.002793167,0.019109944,-0.003475044
143,7.184968720,0.400000000,0.000000000,0.200000000,-0.013859628,-0.016962001,0.024417911,-0.016337521,-0.006048735,-0.004383092,-0.016209845,-0.010972596,-0.013488327,0.013359072,0.008247366,0.010245105,-0.021436428,0.010557562,0.001895824,0.002895361,0.007999052,-0.016595754,-0.005315810,0.000149415,-0.000661781,0.000499408,0.007166325,0.003576474,0.009760017,0.013040592,-0.016013084,-0.008122997
144,7.234890665,0.400000000,0.000000000,0.200000000,-0.008653108,-0.021355198,0.009470363,-0.005767201,-0.011981398,-0.007610507,-0.012089002,-0.010366634,-0.020302067,0.005072162,-0.020769924,0.012790411,-0.033731279,-0.001223390,0.006975709,-0.001563258,-0.006789616,-0.006014624,-0.011131261,-0.003099085,0.003276649,0.000957166,0.000294052,-0.004616105,-0.019285779,0.015524134,-0.028349404,-0.019670396
145,7.285001691,0.400000000,0.000000000,0.200000000,-0.006652777,-0.019749280,0.009585949,0.018395077,-0.004461815,-0.003908500,-0.012171079,-0.015436591,-0.034665591,0.009887640,0.019855453,0.002812241,0.001326872,0.003595769,0.008850445,-0.000022447,-0.006517835,0.018157914,-0.003501335,0.000581719,0.003015277,-0.004257902,-0.014129785,0.000294909,0.021312806,0.005488431,0.006666816,-0.014618542
146,7.335038779,0.400000000,0.000000000,0.200000000,-0.013708155,-0.016814391,0.023140519,-0.001018784,0.010557096,-0.006249829,-0.010904493,-0.021091024,-0.019199971,-0.001223657,-0.005627403,0.038191055,-0.008094067,0.046222718,0.001670717,0.002847261,0.007191512,-0.001248184,0.011623002,-0.001784078,0.004105013,-0.010055823,0.001277182,-0.010721454,-0.004192759,0.040812290,-0.002792939,0.028239671
147,7.384915077,0.400000000,0.000000000,0.200000000,-0.012183629,-0.016962112,0.013280942,-0.006036832,-0.001751425,-0.003535987,-0.014664801,-0.006708601,-0.026246802,0.012500650,0.018092556,-0.013144834,-0.019551904,0.033043673,0.003073283,0.002636845,-0.002519806,-0.006254609,-0.000588200,0.000908315,0.000173216,0.004186606,-0.005827605,0.003097371,0.019501018,-0.010574740,-0.014291977,0.015288690
148,7.434962634,0.400000000,0.000000000,0.200000000,-0.014061031,-0.018013762,0.010119091,-0.005021307,0.003489253,-0.009286363,-0.013824197,-0.009996628,-0.026096536,0.007922066,-0.014720988,-0.018087490,-0.014883912,0.045673488,0.001075910,0.001521293,-0.005532936,-0.005229577,0.004745998,-0.004865106,0.000844751,0.000761669,-0.005734379,-0.001387456,-0.013335205,-0.015565854,-0.009664127,0.028143531
149,7.484860977,0.400000000,0.000000000,0.200000000,-0.015297206,-0.018885764,0.012500344,-0.005580516,-0.001063189,-0.019084795,-0.018546803,-0.019116957,-0.010875059,0.012381085,-0.020019852,-0.011581798,0.004020016,0.011405735,-0.000280125,0.000587638,-0.003006819,-0.005779733,0.000281860,-0.014687796,-0.004044386,-0.008492972,0.009428785,0.003165402,-0.018656197,-0.009105774,0.009200448,-0.005901576
150,7.534889256,0.400000000,0.000000000,0.200000000,-0.005418153,-0.018669615,0.013822825,0.004980910,0.007966996,-0.001373561,-0.015472983,-0.002085240,-0.012175679,0.010379773,0.014382215,0.011643707,0.006268002,-0.005926478,0.009481391,0.000737829,-0.001541097,0.004797577,0.009394657,0.003001191,-0.001134451,0.008407077,0.008071361,0.001257602,0.015721834,0.014076428,0.011406384,-0.023012244
151,7.584909404,0.400000000,0.000000000,0.200000000,-0.023541818,-0.019035302,0.019416923,0.000063681,-0.010063161,-0.001289266,-0.016746622,-0.016129123,-0.020026781,0.012392396,0.009017675,-0.005587099,-0.005158238,0.044327189,-0.008748637,0.000324253,0.004148122,-0.000116515,-0.008583346,0.003069929,-0.002544334,-0.005751695,0.000188980,0.003355378,0.010335986,-0.003183867,-0.000047170,0.027437151
152,7.634942066,0.400000000,0.000000000,0.200000000,-0.024258571,-0.018822888,0.018638947,0.014260734,-0.000322950,-0.007151653,-0.010045648,-0.012062879,-0.019585078,0.017668691,0.004446351,-0.004837188,-0.012052581,0.032258975,-0.009563575,0.000470232,0.003533947,0.014102100,0.001247821,-0.002817074,0.004002875,-0.001810251,0.000558885,0.008712029,0.005749880,-0.002479285,-0.006978392,0.015575998
153,7.684956025,0.400000000,0.000000000,0.200000000,-0.025505262,-0.020058940,0.015171302,0.003479445,-0.021350120,-0.007715926,-0.012715878,-0.018124481,-0.026224758,0.001245487,0.016825027,0.015103382,0.014691593,0.004157331,-0.010931438,-0.000827218,0.000201380,0.003327740,-0.019709507,-0.003410284,0.001175172,-0.007991757,-0.006139954,-0.007611807,0.018111688,0.017424568,0.019722451,-0.012314591
154,7.734996591,0.400000000,0.000000000,0.200000000,-0.014006170,-0.018216101,0.022323440,-0.011599737,0.007858412,-0.000618353,-0.011092828,-0.003052076,-0.023266444,0.010780570,-0.007526805,-0.019772701,-0.001260673,-0.013540903,0.000453848,0.000950793,0.007495174,-0.011736742,0.009567883,0.003660802,0.002639703,0.006953449,-0.003242033,0.002012586,-0.006257624,-0.017487754,0.003727315,-0.029797874
155,7.784893794,0.400000000,0.000000000,0.200000000,-0.006300702,-0.017822253,0.012756681,0.008909962,-0.004676863,-0.002451160,-0.016197600,-0.001704624,-0.028326262,0.004961492,0.038647425,0.007698774,-0.015728833,0.030883404,0.008044317,0.001278624,-0.001934568,0.008787016,-0.002904450,0.001801449,-0.002621398,0.008178315,-0.008358773,-0.003711436,0.039895596,0.009949940,-0.010786605,0.014841982
156,7.835236633,0.400000000,0.000000000,0.200000000,-0.020860404,-0.019168325,0.009977815,-0.008655732,-0.001545509,0.000646698,-0.010560921,-0.011071422,-0.032261347,0.010084962,0.001285857,0.015162054,0.001003836,0.051659922,-0.006629601,-0.000131231,-0.004576678,-0.008769134,0.000287909,0.004869908,0.002860278,-0.001311995,-0.012352900,0.001503825,0.002520065,0.017380259,0.005905668,0.035833015
157,7.884963685,0.400000000,0.000000000,0.200000000,-0.008047261,-0.019213999,0.017386607,0.001159681,0.017475988,-0.011727791,-0.013598467,-0.004102081,-0.027390096,0.013249099,-0.023653785,0.013548577,0.001332836,0.013357502,0.006070762,-0.000243012,0.002965756,0.001063215,0.019365956,-0.007531537,-0.000329807,0.005536755,-0.007538801,0.004762265,-0.022437368,0.015735535,0.006193721,-0.002255851
158,7.934955359,0.400000000,0.000000000,0.200000000,-0.013840394,-0.020805474,0.019444492,0.011821405,-0.012605798,-0.000754001,-0.013211874,-0.009194823,-0.028619042,0.017062417,0.015018744,-0.008227129,-0.002997096,0.050814955,0.000165268,-0.001897795,0.005156555,0.011738514,-0.010662663,0.003414850,-0.000094404,0.000323980,-0.008828525,0.008668112,0.016224462,-0.006070003,0.001827073,0.035413484
159,7.985015809,0.400000000,0.000000000,0.200000000,-0.013459874,-0.018914357,0.017164187,0.010974938,-0.002166943,-0.002897901,-0.010041467,-0.012694997,-0.023893213,0.008569168,-0.029877053,-0.015830758,0.000715990,-0.000225034,0.000435340,-0.000071788,0.003007018,0.010905242,-0.000173666,0.001241581,0.002927218,-0.003294565,-0.004160250,0.000267080,-0.028690767,-0.013702064,0.005497051,-0.015416411
160,8.035527921,0.400000000,0.000000000,0.200000000,0.107390813,-0.454677054,-0.506173051,0.977858484,-0.680241578,0.985225025,0.788951534,-0.390085803,-0.525278727,0.172079897,1.000000000,-0.354172851,0.975220053,0.849053071,0.001397184,-0.000562826,-0.000332869,-0.022099435,-0.015967899,-0.013633129,0.003099340,-0.003343867,0.001011630,0.003336898,0.000101388,-0.008447136,-0.024584801,-0.014127447
161,8.084859430,0.600000000,0.000000000,0.300000000,0.052432181,-0.376677376,-0.087414426,0.971465777,-0.012613450,0.976848431,0.790966751,-0.335945303,-0.371773318,0.321598796,1.000000000,-0.349499954,1.000000000,0.888086383,-0.001554681,-0.000848782,-0.001166527,-0.028235306,-0.007485383,-0.010308318,0.002575757,-0.008508588,-0.014421985,0.001283495,0.000909626,0.010254906,0.001543283,0.009411637
162,8.135009284,0.600000000,0.000000000,0.300000000,0.080006287,-0.399954729,0.035429794,1.000000000,-0.011502713,0.939489482,0.641578339,-0.224302030,0.092078625,0.260846142,1.000000000,-0.230096278,0.988137814,0.873081936,-0.000064074,-0.000324749,-0.006137699,0.001248300,0.010370830,0.007222293,-0.003473856,0.008208850,-0.001840675,0.001887206,0.004136384,-0.012428594,-0.004056660,0.010080172
163,8.184968580,0.600000000,0.000000000,0.300000000,-0.082866967,-0.116211361,0.156693622,0.965141976,0.046340577,0.759581167,0.491420606,-0.189261265,0.308366196,0.158262493,0.987812092,-0.198994069,0.965727454,0.824004947,-0.005701989,-0.000995329,0.001328676,-0.027911520,-0.016431071,-0.005151969,-0.004027506,-0.006408073,0.008632945,0.001374634,0.011587073,-0.014546900,0.010219460,-0.003959478
164,8.234959152,0.600000000,0.000000000,0.300000000,-0.271485762,0.197653319,0.184210414,0.964155070,0.126235879,0.482010910,0.248709501,-0.130326463,0.425520113,0.089965166,0.855090200,-0.131077792,0.791824213,0.730159861,0.006115152,-0.001033638,0.001328284,0.005622439,0.017153128,0.003637263,-0.002430468,0.001450526,0.013592771,-0.003586298,-0.022595764,-0.008410017,0.011734894,-0.031114119
165,8.284912951,0.600000000,0.000000000,0.300000000,-0.424184855,0.411407125,0.149458790,0.750975968,0.171393191,0.191987967,-0.072471275,-0.104263720,0.469864560,-0.011461329,0.513980330,-0.018700772,0.282308276,0.635206858,-0.005923297,0.003679675,-0.001909396,-0.004024087,0.001591255,0.000944650,-0.001956477,-0.002719377,-0.012650864,0.001992267,0.001609982,0.026131789,-0.011182551,-0.010301968
166,8.335356546,0.600000000,0.000000000,0.300000000,-0.483948653,0.444998178,0.063895794,0.087377969,0.306198411,-0.207465186,-0.299961929,-0.048856147,0.484875408,-0.107451422,-0.005096385,0.066541206,-0.125607587,0.437893601,-0.004042630,-0.000640061,0.003069504,0.013304587,-0.004508950,-0.001545920,-0.002012436,0.006777793,-0.008262279,-0.004044806,-0.002498308,0.000101078,-0.020169288,-0.011679439
167,8.384973463,0.600000000,0.000000000,0.300000000,-0.387010524,0.484769626,0.058868401,-0.318246027,0.471963535,-0.332092013,-0.276363860,0.089308748,0.358371367,-0.103527944,-0.231485549,0.206530528,-0.276040734,0.245579629,-0.001881251,0.000752761,-0.004259348,-0.010218014,0.017320941,0.006935511,0.005272110,0.012594419,0.004188557,0.004189153,-0.026546988,-0.016736088,-0.005894573,0.013970195
168,8.435188522,0.600000000,0.000000000,0.300000000,-0.149578702,0.418796718,0.192953251,-0.263885861,0.396811592,-0.276978796,-0.064930037,0.161311186,0.235337587,-0.045983306,-0.201536964,0.244627227,-0.297162753,0.085375578,0.000201333,-0.001177698,-0.007090129,0.017077351,-0.011610699,0.000498081,-0.000057578,-0.003181943,0.000314774,0.000594408,0.021245618,-0.012986074,-0.005646747,-0.020078025
169,8.484957846,0.600000000,0.000000000,0.300000000,-0.008702906,0.355222646,0.236635375,-0.255966860,0.335646388,-0.221889828,0.076969537,0.187090974,0.186891373,-0.020508332,-0.197045436,0.205250392,-0.208026071,0.038290919,0.006645135,0.001087550,0.000996801,0.000826460,-0.002708170,0.002641331,0.002205032,0.005288761,-0.000184436,0.003952334,-0.001293724,-0.029895803,0.015754054,-0.008344888
170,8.535361096,0.600000000,0.000000000,0.300000000,0.083277766,0.290968556,0.206355619,-0.158547280,0.209398844,-0.116551197,0.177546671,0.154533007,0.126840534,-0.002742055,-0.144016317,0.149253763,-0.112815238,-0.017808350,-0.003165546,0.000823397,-0.000379709,-0.005070505,-0.001397900,0.005044782,0.000091618,-0.001185871,-0.008507801,0.004478199,-0.017051703,-0.009711050,0.005888396,-0.007735327
171,8.584934087,0.600000000,0.000000000,0.300000000,0.115762335,0.218239868,0.113467075,-0.071464156,0.111951937,-0.071457760,0.205794313,0.111816101,0.103843624,-0.036765674,-0.046122193,0.063668631,-0.066320203,-0.033655702,0.001847510,-0.001958808,-0.000973873,0.009279090,0.011484657,-0.002688514,0.000518137,0.003130637,0.015339600,-0.004691096,0.022635632,-0.011511125,0.004173190,0.019302712
172,8.634913692,0.600000000,0.000000000,0.300000000,0.086212691,0.146216375,0.032279216,-0.044707849,0.099947965,-0.059549024,0.165386425,0.079162473,0.067908355,-0.027692034,-0.047222133,0.047786962,-0.059348584,-0.082964764,-0.006791215,0.000900400,-0.008870203,0.008531575,0.001483893,0.014567012,0.000833409,0.004062059,-0.001698299,0.005376526,-0.008495535,-0.012207352,-0.000547965,0.010707601
173,8.685232055,0.600000000,0.000000000,0.300000000,0.106311110,0.096197553,0.000607443,-0.019533537,0.048684817,-0.035547186,0.132736121,0.062885993,0.060440575,-0.025898253,-0.004216657,0.031478852,-0.033946532,-0.124120165,0.003023219,-0.000121474,-0.002180363,-0.020665999,-0.013711907,-0.000852343,0.001722385,0.011649945,0.007873112,0.003544292,-0.004333447,-0.016452920,-0.003023000,-0.010565956
174,8.735143525,0.600000000,0.000000000,0.300000000,0.077835216,0.057114481,-0.040753776,0.006105047,0.032254851,-0.043655505,0.110254390,0.041318380,0.025251073,-0.024847985,0.007464914,0.013528194,-0.016000614,-0.147624396,-0.002673731,0.001100282,-0.002481391,-0.005038582,0.001405733,0.002643915,0.000632515,0.009055447,-0.010315439,0.007995024,-0.004944399,-0.012617138,0.016574148,-0.037267551
175,8.784893331,0.600000000,0.000000000,0.300000000,0.062116342,0.023194221,-0.056221048,0.025584406,0.059982470,-0.042670652,0.091091228,0.024531074,0.018648008,-0.031238495,0.020187936,0.026222705,-0.006235192,-0.093586804,0.001287656,-0.003473707,0.005951383,-0.008725939,0.029809252,-0.009113125,0.004372237,-0.001593368,-0.000866063,-0.002849414,-0.009714450,-0.004759771,0.020727971,0.013292229
176,8.834922835,0.600000000,0.000000000,0.300000000,0.051377225,0.007955972,-0.065781125,0.048919136,0.012352554,-0.030709885,0.076046917,0.021939722,0.012223133,-0.025781893,0.021670822,0.039531759,-0.000084194,-0.097920472,0.003502104,-0.001722236,0.000678166,0.009856453,-0.011139233,0.006301418,0.003414120,0.002303611,0.000717018,0.002493941,-0.010776915,0.013578686,0.027588048,-0.002018118
177,8.884909568,0.600000000,0.000000000,0.300000000,0.039145939,0.002358524,-0.068236209,0.034070193,0.015677680,-0.023928622,0.059802233,0.018425955,0.011049820,-0.029777476,0.049055432,0.038760188,-0.007157310,-0.111445579,0.001410775,-0.000672585,-0.002262458,-0.007104297,-0.007968680,0.008324979,-0.000796587,-0.001048631,0.000828987,-0.004655694,0.014485207,0.011078930,0.019985878,-0.025676663
178,8.934938389,0.600000000,0.000000000,0.300000000,0.032192533,0.005092079,-0.068874223,0.031097029,0.011216318,-0.031202409,0.053742687,0.018640638,0.007884604,-0.023289368,0.019101136,0.040298005,-0.027660970,-0.110090160,0.001234404,0.002212380,-0.009028381,-0.007308389,-0.011536038,0.000556041,0.000968973,0.001526081,-0.003085121,0.002234606,-0.013464018,0.014465209,-0.000636651,-0.034843081
179,8.985027132,0.600000000,0.000000000,0.300000000,0.025531865,0.006605534,-0.067179919,0.070727247,0.017012434,-0.044195010,0.049646540,0.029321761,0.022460368,-0.023512386,0.027978355,0.049388485,-0.015848569,-0.098002983,-0.000843419,0.000682915,-0.013854385,0.034923188,-0.006187331,-0.015111609,0.002975176,0.012438492,0.007896819,0.001365704,-0.002412139,0.023634745,0.011203074,-0.031652702
180,9.035087570,0.600000000,0.000000000,0.300000000,0.030138677,0.012083561,-0.055551760,0.009822740,0.037407133,-0.028612901,0.040933425,0.012866541,0.025821664,-0.026582159,0.012061187,0.032208035,-0.028876601,-0.056906140,0.005932968,0.002031280,-0.009616919,-0.022626543,0.012589098,-0.000530711,-0.001601399,-0.003928090,0.008113927,-0.001414988,-0.016335675,0.007354686,-0.002472190,0.001804934
181,9.084919506,0.600000000,0.000000000,0.300000000,0.024042586,0.010427897,-0.039766455,0.028850432,0.029718219,-0.024513964,0.040274640,0.017726838,0.026008809,-0.024443142,0.049077518,0.017923066,-0.033755741,-0.022156536,0.000606189,-0.003385166,0.000000971,-0.001261054,0.002857989,0.002331752,0.000667074,0.000403726,0.005668633,0.000479089,0.022613400,-0.005958232,-0.007322173,0.030622405
182,9.134883001,0.600000000,0.000000000,0.300000000,0.025317294,0.017070035,-0.042065824,0.033399238,0.013414692,-0.031699523,0.036808452,0.027199164,0.029176103,-0.023815261,0.033553545,0.020490399,-0.015732075,-0.048576150,0.001649193,-0.000226221,-0.007659874,0.005363374,-0.014508221,-0.005643433,-0.000718375,0.009605382,0.006747963,0.001330227,0.008400631,-0.002178140,0.010495805,-0.000747874
183,9.185252876,0.600000000,0.000000000,0.300000000,0.027137206,0.021214563,-0.042146390,0.002222974,0.002038611,-0.045424603,0.034563433,0.016279020,0.031228722,-0.014904372,0.017440651,0.037711202,-0.005744316,-0.032327315,0.002908013,0.000899523,-0.011822097,-0.023732904,-0.025598139,-0.019646501,-0.001355123,-0.001718128,0.007844624,0.010231795,-0.007014902,0.016249456,0.020294850,0.011299958
184,9.234868667,0.600000000,0.000000000,0.300000000,0.014788577,0.020575936,-0.033284580,0.029406682,0.040978082,-0.035449525,0.032770455,0.017485570,0.026583272,-0.028810279,0.041207885,0.026173456,-0.007632698,-0.057983141,-0.010018658,-0.001967934,-0.005745310,0.005205803,0.013525922,-0.009683529,-0.001760211,-0.000814747,0.002894272,-0.003821274,0.017019530,0.005707477,0.017964317,-0.017609141
185,9.284886713,0.600000000,0.000000000,0.300000000,0.029999261,0.021039766,-0.021768931,0.030941921,0.034834155,-0.019194634,0.035030240,0.015483509,0.037691679,-0.032483564,0.043077574,0.022071700,-0.030269759,-0.057579911,0.004581777,-0.001881697,0.004130610,0.007307556,0.007717931,0.006691952,0.001840060,-0.002908985,0.013782399,-0.007806097,0.019307732,0.002392645,-0.004798413,-0.019741661
186,9.335394407,0.600000000,0.000000000,0.300000000,0.022867766,0.021904560,-0.038618733,0.028400354,0.010504041,-0.033003992,0.027934907,0.034170896,0.023875709,-0.022043557,0.025567240,0.021076711,-0.026615153,-0.052625165,-0.002830214,-0.000899648,-0.013190684,0.004919231,-0.016209816,-0.007107758,-0.004396787,0.015919199,0.000063679,0.002377049,0.001939208,0.001936741,-0.001319229,-0.016377036
187,9.384941599,0.600000000,0.000000000,0.300000000,0.034702029,0.023978787,-0.031406905,0.028439666,0.019303736,-0.036340751,0.026984540,0.014517951,0.012092729,-0.028313702,0.020886302,0.000397767,-0.031581150,-0.051571696,0.009079980,0.001099278,-0.006441250,0.005258079,-0.006895454,-0.010585178,-0.004255191,-0.003530054,-0.011446345,-0.004267536,-0.002603704,-0.018165613,-0.006386073,-0.017024665
188,9.435001941,0.600000000,0.000000000,0.300000000,0.033753381,0.022620869,-0.017426411,0.037782339,0.034598669,-0.030779578,0.029476697,0.027085078,0.030299604,-0.028131450,-0.016773057,0.018879510,-0.035444256,-0.027733197,0.008548756,-0.000275350,0.007539974,0.014962086,0.008866243,-0.005000821,-0.000727450,0.009316559,0.007054085,-0.004503010,-0.040091763,0.000790452,-0.010347523,0.005309502
189,9.485045223,0.600000000,0.000000000,0.300000000,0.029852736,0.024080864,-0.027359548,-0.007002581,0.036610553,-0.021167828,0.028050319,0.018321673,0.023205236,-0.023853502,0.020955633,0.020988825,-0.032338367,-0.034222014,0.005157615,0.001170407,-0.002257370,-0.029564768,0.010987502,0.004568131,-0.001264942,0.000847212,0.000286386,-0.000650882,-0.002239133,0.003276543,-0.007399219,-0.002242587
190,9.535051372,0.600000000,0.000000000,0.300000000,0.025124411,0.021413919,-0.028757681,0.002203563,0.039285057,-0.029167621,0.033101766,0.005244294,0.029627394,-0.017135429,0.032534309,0.026828681,0.000007378,0.002689582,0.000865417,-0.001552494,-0.003571917,-0.020072807,0.013989159,-0.003504986,0.004547299,-0.011977997,0.006956073,0.005585007,0.009534078,0.009411828,0.024808180,0.033643945
191,9.585022353,0.600000000,0.000000000,0.300000000,0.017985289,0.019999664,-0.035694523,0.015141844,0.018430284,-0.029640853,0.026449874,0.017234363,0.021969573,-0.020110902,0.004444927,0.014757943,-0.018313789,0.002330874,-0.005817815,-0.003109858,-0.010380192,-0.006819610,-0.006372665,-0.004064111,-0.001480719,0.000222475,-0.000493223,0.002156261,-0.018363448,-0.002421993,0.006347594,0.032342513
192,9.634932122,0.600000000,0.000000000,0.300000000,0.026309286,0.022753341,-0.022726004,0.033936527,0.026025546,-0.026738010,0.026001220,0.006710289,0.025160906,-0.027870156,0.025211757,0.004944399,-0.034840235,-0.024058883,0.002913191,-0.000529865,0.002644521,0.012256101,0.001739861,-0.001310361,-0.001397020,-0.010162730,0.002883685,-0.006049350,0.002604177,-0.012050238,-0.010321371,0.005105562
193,9.684900312,0.600000000,0.000000000,0.300000000,0.026649913,0.023728357,-0.026344334,0.023177368,0.036680406,-0.034450644,0.032040470,0.025818212,0.021455909,-0.015627069,0.024505758,0.018208593,-0.004514817,-0.012475174,0.003580691,0.000252570,-0.001076465,0.001783233,0.012832070,-0.009190602,0.005100014,0.009024117,-0.000640174,0.005775940,0.002107612,0.001390366,0.019876063,0.015948689
